,wAP0021_d0_1A,wAP0022_d0_4A,wAP0023_d4_8A,wAP0024_d4_49A,wAP0025_d8_9A,wAP0026_d8_71A,wAP0028_d4_52A,wAP0030_d8_53A,wAP0032_d8_74A,wAP0033_d0_75A,wAP0035_d0_80A,wAP0036_d4_76A,wAP0021_d8_54A,wAP0031_d4_55A,wAP0034_d0_56A,wAP0035_d4_57A,wAP0037_d0_63A,wAP0038_d8_58A,wAP0040_d8_59A,wAP0041_d4_64A,wAP0043_d4_60A,wAP0045_d8_65A,wAP0046_d4_62A,wAP0047_d0_66A,wAP0048_d4_67A,wAP0049_d0_68A,wAP0049_d8_61A,wAP0050_d4_69A,wAP0054_d8_70A
Q9NX02,0.082143911,0.594444836,0.392882135,-0.136755426,-0.104652134,-0.072113621,0.293323648,-0.059507131,0.034997162,-0.150994812,0.357602803,0.354399403,-0.508139836,0.221779641,0.631993188,0.362259506,0.468941883,0.095605511,0.368390505,0.116644648,-0.142292108,-0.683805941,-0.420864966,-0.358779997,-0.107667837,0.169393863,-0.111205828,0.019689222,-0.229015106
Q9NX14,-0.97312894,NA,-0.337120446,0.218850436,-0.112429686,2.61771338,-0.40308354,0.253008957,-0.490470887,0.045028486,0.246698574,0.12567481,-0.960442023,0.250731285,0.079514211,0.099986518,-1.324249826,0.467795981,-0.251110455,-0.631756897,-0.856589758,NA,-0.239035211,-0.388232917,-0.404517359,0.291407884,-1.686945848,0.143053942,-0.436282192
Q9NX63,-0.09269297,0.35953117,0.245761281,-0.259239475,0.298577973,0.055871936,-0.686966731,-0.003155509,-0.011172133,-0.29736302,-0.116612353,-0.453668494,-0.277002994,-0.322649787,-0.031674126,-0.126768704,-0.491428416,0.363812314,-0.201830624,0.237394433,0.069341325,0.038069872,-0.251817438,0.532263003,-0.055487559,0.494321419,1.139230065,-0.174904405,0.101966485
Q9NX76,NA,-1.30055585,-0.58986103,-2.091100538,0.001087418,NA,-1.099192769,0.563531117,0.721754968,-0.769712384,0.512758809,-0.928115264,NA,1.439263919,0.711590861,-0.42929043,0.842589147,0.392586332,-0.098848452,0.071651748,0.42923308,NA,-1.371876445,-1.028508603,-1.416900072,-0.440476849,1.05002088,0.126866514,-3.388780256
Q9NXA8,-0.283148595,-0.208999807,0.47038854,-0.281168059,0.368265828,-0.562996573,0.190139395,-0.331617164,-0.017798363,-0.575343565,-0.624543382,0.640156055,-0.378499958,-0.006194748,-0.306041333,-0.523952819,-0.170709687,0.072988694,0.121280068,0.071320588,0.134837467,-0.166795689,0.136461914,0.785620819,0.099780346,-0.736881555,0.175304814,-1.523379537,0.578218965
Q9NXJ5,0.622717208,NA,-0.131319309,0.067389598,1.156568068,-2.429321752,0.381441275,-0.001496319,-0.389067219,0.724806556,-1.287068716,NA,0.209730931,-1.088888871,0.315287847,-0.61187342,0.632520594,0.621744519,0.001494768,0.108178712,NA,-0.702355526,-1.318098534,0.117877215,-0.570609049,0.445336257,0.058261303,-0.05764742,0.653377489
Q9NY33,-0.759267238,0.044380786,-0.02417993,-0.128765917,0.202541471,-0.022372729,0.259729209,0.272206335,0.072461074,0.000643872,0.225065413,0.4373033,-1.412171567,-0.396426193,-0.48572774,0,-0.292410648,-0.056153584,0.327253135,-0.454091506,0.235509235,0.463897574,0.310187603,0.041633268,-0.53702997,0.052540558,-0.03083801,-0.438597237,-0.147185056
Q9NYQ8,NA,-0.537752039,0.707258245,-0.167943315,0.345546811,0.290709803,-0.162082013,0.128752858,-0.307904102,-0.002616154,0.132749191,-0.472367114,NA,0.422892304,-0.175518957,0.498605752,0.181343395,-0.268431647,0.416940028,0.256411169,0.108214078,-1.461513005,0.212666769,-0.40281436,0.068335412,-0.186464582,-0.809062007,-0.33768715,-0.41842629
Q9NYU2,0.317939369,0.07496191,-0.43382787,-0.21666771,-0.389009857,0.421603621,-0.066966457,0.228914133,0.034191759,-0.167214471,-0.402721793,-0.160236135,0.44222507,-0.242291763,0.197321871,-0.429543209,0.245324363,0.116699803,-0.107768008,-0.250972905,-0.029376914,-0.194393718,0,0.290669927,0.065320984,-0.028574026,0.204322747,0.494303336,0.296637264
Q9NZ01,-0.205170765,0.004508136,-0.148957832,0.152696789,0.365270647,0.041779561,-0.817197346,0.16280687,0.904320195,-0.570370048,0.345166309,0.004174204,-0.17575133,0.244818227,0.331576095,-0.307728355,0.710412358,0.34473925,0.224667841,0.357125356,-0.797253892,NA,-0.353678429,-0.427244377,0.047774784,-0.606544991,-0.067407959,0.569719649,-0.078909121
Q9NZ45,0.513223085,0.728396466,-0.434808842,0.148880846,-0.135075484,0.464342476,-0.069578872,0.367066985,0.360997007,-0.382919311,-0.040577034,0.275874251,1.275803324,0.414572894,0.105966811,0.323565301,0.341852023,0.597322375,-0.15207102,0.288569838,-0.004193693,0.100832796,-0.319202854,0.739743933,1.353814159,-0.163626483,-0.251562371,0.94620019,-0.66151299
Q9NZL9,0.09759891,-0.761026013,-0.218781532,-0.156489088,-1.035912443,0.544196012,-0.044283825,-0.086528211,0.092293681,1.594133311,0.083987289,-0.018037054,0.426885432,0.224285014,-0.195056356,0.067639709,0.04973812,-0.177018944,-0.371609902,-0.999947354,1.039294816,1.017792955,-0.259927853,-0.19016324,1.787639466,0.619796755,NA,0.703720964,1.17080401
Q9NZZ3,0.150156496,-0.679839183,-1.832525607,-0.108436765,-0.237879827,-0.064963312,-0.243935022,0.51286083,0.772376943,0.649567486,-0.572189562,0.94555082,NA,-0.410556658,-0.058263169,0.316490156,-0.189909737,-1.590615747,0.803316446,0.233498247,0.060532869,NA,0.782845256,-0.055607781,1.097473238,-0.568313862,NA,-0.872728628,0.656770441
Q9P032,NA,-0.456118207,0.419002745,0.248129735,0.820004089,NA,-0.277301001,-0.378427506,0.362820979,-0.668006684,0.376336371,0.478211622,0.842273123,0.455830166,-0.132012662,-0.007401602,0.388679175,0.13286579,1.073960286,0.256793351,NA,NA,0.750817814,-0.193497596,-0.852077695,-0.259884194,-0.05763496,1.095595852,0.224414722
Q9P035,-2.818905847,0.813152102,0.344897868,-0.852056313,0.523886803,NA,-0.154200971,-0.842505391,1.651673991,0.680076089,0.021765138,-0.15089448,NA,-0.986723638,-0.403091995,-1.988687399,-0.350711101,-0.464670151,0.039460559,0.061404531,NA,NA,0.596632972,0.324440286,0.82600156,-1.507939632,-0.414943005,0.308538853,0.724296744
Q9P0B6,-0.151107749,0.6238159,-1.917697486,-0.23346328,0.813780026,-0.038479799,0.081546204,0.374948489,-0.277527531,0.21603642,-1.253405982,0.215834363,-0.008064031,0.393162379,0.290981972,-1.3867113,0.428445207,0.027069602,-1.969160488,-0.776594757,NA,-0.221474936,-0.368699997,-1.025873093,0.175022218,-0.019574174,0.247408371,0.389265748,0.486819904
Q9P0L0,-0.035126773,0.242123227,0.122249842,0.299825005,0.511653469,-0.153178048,-0.181039635,-0.192276639,-0.087480871,-0.046939732,0.145568815,0.319682117,0.185014558,-0.057353308,0.651715544,-0.449994869,-0.077428794,-0.021348281,0.075905385,-0.169448834,-0.513290654,-1.850350146,-0.521658786,-0.214270088,0.30873304,-0.342353005,0.294902228,0.043044835,-0.742853671
Q9P2B2,-0.824750856,-0.590897086,-0.554067419,-0.455226874,-0.90723477,0.638028487,-0.848983316,0.802601219,-0.006156758,-1.458185342,0.73311084,-0.473328776,0.371300804,0.922756495,0.239333284,-0.281160062,0.586105709,0.289617597,0.250745576,0.505826844,-0.221779457,0.451169826,-1.00565578,-0.018639422,0.110626172,0.009366216,0.651459134,0.252801575,-0.429979502
Q9P2E9,-0.402881791,0.773269303,1.859865865,-0.021157222,0.461493925,0.944234096,0.264441771,0.149090072,-1.035367063,0.868876545,0.01917713,1.105427616,-1.423294907,-0.091909316,-0.53893155,-0.396799599,-1.506150076,1.562032386,-0.3251126,-0.713041808,1.118796411,NA,0.355066744,NA,0.67102401,-0.08542029,NA,1.847165684,-1.667999201
Q9P2J5,-0.827607365,-0.027442294,0.461622494,0.291205848,0.420456002,-1.160593913,0.544123735,-0.296935579,0.126124832,0.616179186,0.000723886,0.406808336,-1.924316319,-0.130113696,-0.181528421,0.637121354,-0.432385744,-0.535968801,-0.474325894,-0.560250093,-0.669788656,0.403465786,0.027615976,-0.696729954,0.280858428,-0.843492611,-0.952678631,-1.265151624,-0.91438186
Q9P2R7,0.041749404,-0.305338709,0.041312805,0.080459089,0.48738505,0,0.146367725,0.261345104,0.689373738,-0.385479097,-0.434293089,-0.209844874,-1.159565426,-0.423901851,0.140094178,0.047051531,0.099814829,0.064564192,0.186074449,-0.233567949,-0.171595607,0.266519199,0.014235768,-0.119337344,0.260650373,-0.197630814,0.695230292,0.072766531,-0.327305075
Q9UBQ0,0.523357898,0.306899345,0.206892484,0.057830015,0.952278753,-0.997902115,-0.048174918,-0.027436473,0,0.679427756,0.296077049,0.574027293,-0.70076594,0.189346635,-0.979285218,0.327142285,-0.645547026,-1.31513456,-0.140482812,-0.967549597,-0.770159695,-0.312334768,-0.462625548,-0.808024762,-0.447258576,0.171218636,-0.522235866,-0.450229376,-0.336013731
Q9UBQ7,-0.25967332,0.16065527,0.018815954,0.167594294,0.511200879,0.788535884,0.124385737,0.400138087,-0.034325311,0.40737802,0.410178681,0.005274143,-0.326969509,0.334365578,-0.008716331,0.331842061,0.177332451,0.068131925,0.022950016,-0.259165835,0.376604139,0.251956303,0.550011667,0.385031272,0.194211809,0.038555103,-0.110003331,0.001498464,-0.717804492
Q9UBS3,-0.832425448,-1.836643887,-1.826041368,NA,1.155193293,1.717629007,-1.573327078,-1.392671887,1.463743419,0.581855346,-0.45881527,0.100883154,NA,0.844703826,0.71362084,1.557080688,-2.560774878,-2.841229948,-1.189047157,0.134426979,NA,-0.313683947,-1.743853977,1.373456526,1.013216924,-0.046187639,-0.875674455,-0.506468357,-0.332622625
Q9UBS4,-0.329574128,-0.265461516,-0.242258622,-0.76930788,-0.352756115,-0.232914119,0.448763834,-0.308703205,-0.471594566,-0.351450615,-0.418668351,-0.321965871,-0.084785254,0.360671174,0.670070701,-0.215412685,-0.053948887,0.374596135,-0.050943858,-0.151564097,0.230411935,-0.686813498,-0.179535148,0.167591754,0.311533774,0.536724664,0.248956706,0.302424885,0.067719671
Q9UBV2,-0.131253023,-0.023475466,-0.438376527,0.044626082,0.575870557,0.262709087,-0.452245689,-0.430537634,-0.07973694,-0.438610315,-0.625144242,-0.132955884,-0.024818249,-0.025769064,0.169576961,0.094372061,0.568696888,0.239131111,0.337282958,0.074006003,-0.449808481,-0.919298098,-0.794265448,-0.214250756,0.273123639,0.220974518,0.5792678,0.62321909,0.045829176
Q9UFN0,-0.691384374,0.728148707,0.287829437,0.098730249,-0.368398088,0.319367727,1.001768014,-0.120196161,0.372048299,-0.08294319,-0.345711855,0,-1.095985928,0.152155852,0.11697846,0.645928596,0.144047089,-0.029717014,-0.418019923,0.076864893,-0.70947353,-1.378452373,0.362333729,-0.06454198,-0.129489348,0.469708828,0.20827123,0.287060033,-0.356619436
Q9UG56,NA,-0.277578795,-1.610484474,0.093508565,1.483820586,0.70122796,-2.363304203,0.98674776,0.868163599,-0.55192412,0.073105182,0.104006754,-0.215551638,1.300245253,-0.992548541,0.719272301,-0.899497313,-0.195425973,-0.161595043,-0.089221137,-0.003596953,NA,-3.250488296,0.735822876,0.669211029,-0.441232251,NA,0.091126014,-1.369258644
Q9UGP8,0.797968533,0.299432454,0,0.121315995,0.031199186,-0.497799916,-0.556244473,-0.710266102,0.797201665,-0.808858408,-0.031136671,0.061109191,1.195947526,-0.221905787,-0.238346599,-0.960542468,0.151290897,0.524613378,0.350049779,-1.253884317,-1.194422717,NA,-0.326705797,-0.385509282,-0.289518214,0.34399785,0.802202551,0.269924148,0.7178207
Q9UHD1,-1.763166687,0.359135577,0.406363533,0.249094648,0.206002332,0.83983109,0.245309219,0.491917855,0.658700482,0.683109672,-0.05793674,0.203671529,-0.785970708,0.022387146,0.044953527,0.144915467,0.31441962,-0.291002397,0.002649291,-0.132269199,0.417386661,-1.587732213,0.592520796,0.469893346,0.316569972,0.369812194,0.053705557,-0.332351703,-1.143554677
Q9UHD8,0,-0.117562699,0.073871034,0.542931342,0.20781961,-0.978956822,0.671410167,0.015970598,-0.136290414,-0.201882872,0.463454173,-0.167840923,-0.231464234,0.309655118,-0.855600116,-0.212499783,-1.074182453,-0.697185793,-0.891451705,-0.494160046,0.267577054,NA,0.466647727,-0.477939579,-0.41981187,-0.450396846,-0.193367932,-0.432419694,-1.329032038
Q9UHF5,-1.384976438,1.932368899,-0.941449047,-4.094494594,-1.738150352,-0.91203872,0.29999237,-1.435133145,0.371986537,-2.127046249,-1.289210926,-0.111580101,NA,0.128249148,-0.660086891,0.650075066,-0.325026299,-0.192958023,0,-0.603566752,-1.216005591,-0.288003446,0.029889723,-0.629579641,0.407230702,1.067908356,NA,-0.553509875,-0.74572679
Q9UHG3,0.785085846,0.257730402,-0.073565654,-0.067560341,-0.339491372,0.012261187,-0.560882314,-0.415255955,0.469189082,-0.478154193,0.264720276,-0.200892028,0.572469547,-0.407214082,-0.300376347,-0.289747623,0.540283562,0.399774232,0.685349438,0.238739142,-0.613683621,-0.787332829,-0.264357872,-0.599841082,0.207260394,-0.212618479,-0.276510758,0.216948684,0.611153937
Q9UHK6,0.173057581,-1.225482362,0.42988002,-0.784150702,0.78327466,-0.829165283,-0.223604067,0.407999486,0.349555618,-0.893219323,-0.423972072,0.818680949,0.617167599,0.661361252,-0.071134672,-0.529852858,0.053639797,-1.077108004,0.531775844,-0.012796721,-1.146527271,0.272380946,-0.280417927,-0.57737645,-0.079923209,0.098078226,0.136820929,-0.201979324,-0.362275784
Q9UHN1,0.358570826,-1.170352786,0.984775911,-1.142971537,0.406523852,1.271051913,0.014575974,0.870416095,0.904656156,NA,0.823922443,-0.244454443,-0.589614329,1.133674708,0.794845923,0.467641708,-0.740725316,-0.36283076,-0.01138209,0.097718971,-1.672720327,0.76003995,0.28972918,0.20825402,NA,1.030038893,0.705228564,0.525674668,-0.114391168
Q9UHR4,0.363169255,0.164187754,0.100156571,-0.974572457,0.268508746,-0.808873295,0.435282952,0.362156644,-1.246168919,-0.925691571,-1.779923326,-0.043699921,-0.491868928,0,-0.128847277,-1.473028068,-1.785550505,-0.318849698,0.121124383,-1.140110228,0.790729071,0.241789082,0.080517678,-1.371292962,-0.208635919,NA,0.108973208,-0.926397162,-1.121920727
Q9UHV9,0.215149129,0.417665303,0.622700739,0.371052999,-1.160397859,-0.56869721,0.042726466,0.29507042,-0.540328688,0.614117232,0.31045415,0.906162484,0.747018192,-0.531611061,0.701610951,0.809626702,0.312471396,-0.358129276,-0.526682588,0.250523242,-0.266226608,-1.257584331,0.536295937,0.992592147,-0.133347617,0.549719242,-1.109743763,0.053746121,-0.147851747
Q9UI09,0.323718778,-0.022560915,0.334371255,0.840796666,0.447533197,-0.632042164,-0.486940919,0.664791306,-0.422161774,-0.076516656,0.419430568,0.796825375,1.338423219,0.946152728,0.210863359,0.316370555,0.859165971,0.529664605,0.010103607,-0.102023148,-1.361682961,NA,-0.730355672,1.629230194,1.431383467,0.542936242,-0.387601195,-0.369318072,NA
Q9UI12,-0.040023478,-0.559944319,-0.03327708,-0.130933831,0.45273533,0.466523365,0.390175589,0.208726811,0.523257873,-1.541344944,-0.652665148,-0.431093668,0.590700882,-0.401854047,-0.133635739,-0.096710396,-0.715209928,-0.410490508,0.16572883,-0.237252946,-0.670996052,1.061808128,-0.69654785,0,0.618726087,-0.226640841,1.73196503,0.366957646,0.298562832
Q9UI30,-1.242035991,0.917637215,1.001773256,0.735381816,0.126271264,0.245435841,1.195878932,-0.10547487,-0.772083551,-0.180904363,0.392818896,-0.149754446,-3.327355153,0.463093197,-1.380483218,0.014879022,0.503165646,-0.275890183,-0.228689706,-0.274982347,-0.42664289,NA,-1.426094134,0.241839497,NA,0.676671608,0.126943871,-2.427218203,0.107520749
Q9UIC8,0.298867603,0.3519057,-0.294808519,0.635750174,0.052605637,0.133978567,0.116049648,0.439071987,0.104369293,0.598115696,0.336110746,0.145302667,-0.408039563,0.144249788,0.002379685,0.494051088,0.258568582,0.510035611,0.080300715,-0.025848568,-0.442433244,-1.535337655,0.493627505,0.371505118,0.146705884,0.233072893,-0.103420597,0.325386836,-0.27926336
Q9UII2,0.02920117,-0.901185329,-0.47280281,-0.643402717,-0.242405791,-0.25240386,-0.213819087,0.290261779,-0.257771306,0.229141891,-0.359645087,0.30690172,0.23551399,0.203271064,-0.197432108,-0.040730325,-0.122489509,-0.320494669,-0.809937073,0.074389738,0.119733895,0.234617135,0.695365207,0.647962951,0.213683755,-0.180657955,0.458177032,-0.96082552,0.039113271
Q9UJ70-2,1.324738402,0.377723957,0.742619303,0.368863243,-0.755649017,-0.791452083,-0.135245698,-0.595066859,0.350022621,0.710663201,-0.002144626,-0.015165142,-0.453144948,0.900382756,-0.941295962,0.515375567,-0.534308925,-0.292848998,1.35635696,0.680338518,1.149010436,NA,0.458529409,-0.083575642,0.456865313,0.259402433,-1.800097088,-0.049549071,0.010174717
Q9UJC3,1.504209189,NA,0.957827146,0.769282481,0,3.822238895,-2.014480655,-0.0310392,NA,0.922314526,0.280845201,0.60364162,2.295920661,0.444591619,-1.493300845,-0.02651189,-1.799293559,-0.484183612,1.718760776,-0.767816831,-0.472289734,NA,0.299944114,-4.15872792,-1.901257949,-1.679510838,NA,-0.707972299,0.10839177
Q9UJS0,-0.933430427,-1.078059791,0.285087726,0.62666316,0.248486673,0.724599709,-2.125610583,-0.244854016,-1.74870143,-0.672218762,-1.585303555,-0.031152202,0.618594147,-0.529524145,0.20954413,-1.859534164,-0.341257759,-0.428788193,-0.407416272,0.350536463,-0.065069716,NA,-1.33118843,0.759020296,-0.884806247,-1.401035347,0.096225241,-0.546102774,0.591243876
Q9UJZ1,-0.814540608,0.509732241,-0.183344276,-0.371252729,0.095614958,-0.210461948,-0.401858539,-0.021655082,0.082613905,-0.440395769,-0.040604004,-0.15314951,-0.60197744,0.120802778,0.395854356,-0.169442756,0.024432118,-0.274121221,0.223393028,-0.197171637,-0.446922748,-0.647789543,0.02651606,0.086985954,0.46657166,-0.091575515,0.197481324,-0.06716267,-0.003566087
Q9UK22,0.235101425,-0.791693907,-0.196619071,0.927381427,0.635409973,0.42475555,0.328510151,-0.253143109,-0.08300592,0.289466641,-0.552274052,0.495928255,-0.040527411,-0.454535704,-0.15434851,-0.624025331,-0.00282982,0.536712308,-0.721354992,0.08927094,0.120990167,-0.221385084,0.85616623,-0.084263367,-0.129520235,-0.226603535,-0.164596184,0.277720869,0.964725167
Q9UK41,-0.123137092,0.241997076,-0.360251061,0.311446536,0.130497128,-0.162117623,0.418407483,0.717719604,0.43115432,0.033815114,-0.366516405,-0.018461448,0.417416442,0.151739847,-0.638917622,1.007494344,0.212376579,0.313406751,-0.004932821,0.832284739,-0.367288843,NA,0.173289846,-0.457335288,-0.68001003,-0.596128556,-0.614616842,-0.993387319,0.117483806
Q9UK45,0.0839949,0.925428438,0.370169785,-0.51952353,0.39545383,0.454562621,0.25473073,0.543485466,0.119146621,0.496408291,-0.413371237,-0.096859988,0.330349618,0.358289391,0.518594465,0.363188136,0.061148036,-0.119421384,0.284551704,-0.192255886,-0.202009405,0.532022805,0.095251233,0.525881321,-0.420899241,-0.180672099,-0.776187229,-0.767807774,0.653045613
Q9UKA9,0.641714723,0.635216564,0.151299722,-0.450367485,0.7012223,-0.916750951,-1.920799899,0.03598618,0.526992726,-0.576433401,0.092808135,0.583590609,-1.207820049,-0.520661593,0.226923809,-0.194351733,-0.619632725,-0.405352561,-0.628791787,-0.835670292,-1.143861747,-0.442718353,-0.380245694,0.734466741,-0.43153016,0.269895651,-1.272641895,-0.8354075,-0.827462681
Q9UKG1,2.667198177,NA,-0.427615052,0.247439661,0.871236105,-1.898104762,-0.433903838,-1.131106068,-1.808019413,0.956382319,0.648433695,-0.130292033,0.332696391,1.310290416,-0.549246413,-1.075720041,NA,-0.530481683,-0.633207094,-0.031394311,NA,0.433061327,-0.146083823,0.634159791,-1.412141933,-0.079892321,3.186290418,-1.168242974,-0.523214205
Q9UKK9,-1.183024023,-0.32598795,-0.002715575,-0.637870971,-1.454921461,0.770001016,-0.581242989,-0.281192659,0.337431992,0.390498864,0.156065645,0.331005611,-0.700357514,0.228089267,0.34440918,-0.445004277,0.646820727,0.233855093,-0.158923018,0.182119042,0.76168086,0.331769942,0.184079944,0.44240382,-0.033969592,0.490937653,0.063418205,0.734364389,1.191718209
Q9UKY7,0.70377727,-0.251627984,-0.422797013,0.323516266,0.707193004,0.390903841,0.281850994,0.187886427,-0.331584529,-0.118989513,-0.205149326,0.553073608,0.318382239,-0.93157541,-0.403336371,-0.338421903,-0.939326681,0.485687974,0.409402025,0.043421288,0.031891849,0.743517814,-0.163163289,0.546599411,-0.129655603,-0.963994891,0.590680204,0.208924181,0.596303797
Q9UL25,-0.306778829,0.511798866,-0.124621312,0.442028064,0.042785624,-0.275843181,-0.271042805,0.396304939,0.043857351,0.601366545,-0.612224169,-0.813878881,0.134661089,1.323741885,0.772296592,-0.258184685,-0.163930422,0.199214754,-0.16994368,-0.620196064,0.412624725,-0.31961959,0.308084505,-0.329837211,0.603092677,0.007484832,-0.129239522,-0.198081421,0.152123474
Q9UL26,1.251037276,-0.231709106,-0.0859326,0.396702707,-0.753153182,0.880264281,-0.233519357,0.093667169,0.760497663,-1.360512006,-0.452141688,-0.354602576,1.100076403,-0.154975997,0.449437604,0.411557,0.501418656,-0.404459222,-0.210797977,0.41475287,0.676088704,1.052265818,-0.453194968,0.174305214,0.746476246,-0.96801019,-1.125951298,-0.332467394,-0.929381515
Q9ULC6,0.58553581,-0.598325209,-0.552946758,-0.013163404,0.091319836,-0.263487057,0.543079013,0.374102547,0.295758897,-0.276141778,0.286031671,-0.226176849,0.773289278,0.285498211,0.85164024,-0.778854001,0.305785271,-0.919318187,0.19795026,-0.426808581,1.214605954,0.167805781,-0.534353366,-0.640115133,0.062362017,-0.455691178,-1.712028015,-0.326245579,-0.593853658
